lugar|titulo|url_estancia|valoracion_clientes|n_valoraciones|tipo|estrellas|fecha_entrada|fecha_salida|n_adultos|n_habitaciones|n_menores
Rota|Alsol Apartments - Playa del Infante 2 Dormitorios Lujo y Relax con Piscina y Vistas al Mar|https://www.booking.com/hotel/es/alsol-apartments-dos-dormitorios-playa-y-piscina.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|10|1|Apartamento/Casa/Estudio|3|2026-09-16|2026-09-19|2|1|0
Rota|Sorolla Rota free parking by Staycare|https://www.booking.com/hotel/es/sorolla-rota-free-parking-by-staycare.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|7,8|10|Apartamento/Casa/Estudio|3|2026-09-16|2026-09-19|2|1|0
Rota|García Rota Beach by staycare|https://www.booking.com/hotel/es/garcia-rota-beach-by-staycare.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|7,6|7|Apartamento/Casa/Estudio|3|2026-09-16|2026-09-19|2|1|0
Rota|Beautiful Home In Rota With Wifi|https://www.booking.com/hotel/es/awesome-home-in-rota-with-wifi.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|10|1|Hotel|4|2026-09-16|2026-09-19|2|1|0
Rota|Paraíso Candor free parking by Staycare|https://www.booking.com/hotel/es/paraiso-candor-free-parking-by-staycare.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|7,6|7|Apartamento/Casa/Estudio|3|2026-09-16|2026-09-19|2|1|0
Rota|Apartamento Golf y Costa|https://www.booking.com/hotel/es/apartamento-golf-y-costa.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|NA|NA|Apartamento/Casa/Estudio|4|2026-09-16|2026-09-19|2|1|0
Rota|Apartamento Tom-Isi|https://www.booking.com/hotel/es/apartamento-tom-isi-cozy-apartment-in-rota-with-free-wifi-and-5-minutes-from-the.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|10|1|Apartamento/Casa/Estudio|4|2026-09-16|2026-09-19|2|1|0
Rota|Isaac Peral by Staycare|https://www.booking.com/hotel/es/isaac-peral-by-staycare-rota.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|8,0|6|Apartamento/Casa/Estudio|3|2026-09-16|2026-09-19|2|1|0
Rota|Girasoles Rota by Staycare|https://www.booking.com/hotel/es/girasoles-rota-by-staycare-rota.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|7,1|9|Apartamento/Casa/Estudio|3|2026-09-16|2026-09-19|2|1|0
Rota|Ático Sabina free parking by staycare|https://www.booking.com/hotel/es/atico-sabina-free-parking-by-staycare.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|9,0|4|Apartamento/Casa/Estudio|4|2026-09-16|2026-09-19|2|1|0
Rota|ABULAGAR|https://www.booking.com/hotel/es/abulagar.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|9,8|6|Apartamento/Casa/Estudio|4|2026-09-16|2026-09-19|2|1|0
