lugar|titulo|url_estancia|valoracion_clientes|n_valoraciones|tipo|estrellas|fecha_entrada|fecha_salida|n_adultos|n_habitaciones|n_menores
Huelva|JARDINES DE ISLA CANELA By SIT ISLA CANELA -REF 123-|https://www.booking.com/hotel/es/apartamento-de-un-dormitorio-primera-planta.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|6,8|8|NA|NA|2026-09-16|2026-09-19|2|1|0
Huelva|Las Palmeras|https://www.booking.com/hotel/es/las-palmeras-matalascanas.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|9,3|39|Apartamento/Casa/Estudio|4|2026-09-16|2026-09-19|2|1|0
Huelva|Casa Papiqui|https://www.booking.com/hotel/es/casa-papiqui.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|8,9|8|Apartamento/Casa/Estudio|4|2026-09-16|2026-09-19|2|1|0
Huelva|Apartamento nuevo en el centro de Matalascañas|https://www.booking.com/hotel/es/new-apartment-in-the-center-of-matalascanas.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|8,5|6|Apartamento/Casa/Estudio|3|2026-09-16|2026-09-19|2|1|0
Huelva|JARDINES DE ISLA CANELA By SIT ISLA CANELA -REF 132-|https://www.booking.com/hotel/es/apartamento-vistas-laterales-al-mar-segunda-planta.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|5,7|22|NA|NA|2026-09-16|2026-09-19|2|1|0
Huelva|Isla Canela Golf|https://www.booking.com/hotel/es/isla-canela-golf-wonderful-flat-with-shared-swimming-pool-and-free-wifi.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|9,0|3|Apartamento/Casa/Estudio|4|2026-09-16|2026-09-19|2|1|0
Huelva|Selecta con vistas al Guadiana|https://www.booking.com/hotel/es/selecta-con-vistas-al-guadiana.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|8,7|4|NA|NA|2026-09-16|2026-09-19|2|1|0
Huelva|SUITEUMBRIA, diseño y relax en la playa!|https://www.booking.com/hotel/es/suiteumbria-diseno-y-relax-en-la-playa.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|9,5|53|NA|NA|2026-09-16|2026-09-19|2|1|0
Huelva|Why Not Houses Río|https://www.booking.com/hotel/es/why-not-ayamonte-rio.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|8,3|10|Apartamento/Casa/Estudio|4|2026-09-16|2026-09-19|2|1|0
Huelva|Apartamento en el centro de Punta Umbria|https://www.booking.com/hotel/es/apartment-in-the-center-of-punta-umbria.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|10|5|Apartamento/Casa/Estudio|4|2026-09-16|2026-09-19|2|1|0
Huelva|Casa Mora|https://www.booking.com/hotel/es/casa-mora-encinasola.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|9,0|12|Apartamento/Casa/Estudio|4|2026-09-16|2026-09-19|2|1|0
Huelva|LUZ DE PATIOS|https://www.booking.com/hotel/es/luz-de-patios.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|8,4|190|Apartamento/Casa/Estudio|3|2026-09-16|2026-09-19|2|1|0
Huelva|Los Pelícanos SOLMARES|https://www.booking.com/hotel/es/los-pelicanos-solmares.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|8,4|6|NA|NA|2026-09-16|2026-09-19|2|1|0
Huelva|Casa Annette|https://www.booking.com/hotel/es/casa-annette.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|9,4|199|NA|NA|2026-09-16|2026-09-19|2|1|0
Huelva|Terraza del Guadiana|https://www.booking.com/hotel/es/terraza-del-guadiana.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|9,0|3|Apartamento/Casa/Estudio|4|2026-09-16|2026-09-19|2|1|0
Huelva|Why Not Houses Salón|https://www.booking.com/hotel/es/why-not-houses-salon.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|9,0|1|Apartamento/Casa/Estudio|4|2026-09-16|2026-09-19|2|1|0
Huelva|Casita Collado 3|https://www.booking.com/hotel/es/casita-collado-3.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|9,7|36|Apartamento/Casa/Estudio|4|2026-09-16|2026-09-19|2|1|0
Huelva|Casa Carmen|https://www.booking.com/hotel/es/casa-carmen-ayamonte.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|8,0|34|Apartamento/Casa/Estudio|4|2026-09-16|2026-09-19|2|1|0
Huelva|Finca en la Sierra Yoga Paz y Naturaleza|https://www.booking.com/hotel/es/la-casita-del-oso.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|4,5|2|Apartamento/Casa/Estudio|4|2026-09-16|2026-09-19|2|1|0
Huelva|JARDINES DE ISLA CANELA By SIT ISLA CANELA -REF 212-|https://www.booking.com/hotel/es/apartamento-en-segunda-planta-en-urb-jardines-de-isla-canela.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|6,5|15|Apartamento/Casa/Estudio|3|2026-09-16|2026-09-19|2|1|0
Huelva|Casa Rural “La Julianita”|https://www.booking.com/hotel/es/casa-rural-la-julianita.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|9,3|14|Apartamento/Casa/Estudio|4|2026-09-16|2026-09-19|2|1|0
Huelva|Duplex on Playa Isla Cristina|https://www.booking.com/hotel/es/duplex-on-playa-isla-cristina.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|7,4|7|Apartamento/Casa/Estudio|3|2026-09-16|2026-09-19|2|1|0
Huelva|EDIFICIO CARDENIO By SIT ISLA CANELA -REF 264-|https://www.booking.com/hotel/es/edificio-cardenio-by-sit-isla-canela.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|6,0|13|NA|NA|2026-09-16|2026-09-19|2|1|0
Huelva|Why Not Houses Centro|https://www.booking.com/hotel/es/why-not-ayamonte-centro.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|8,9|18|Apartamento/Casa/Estudio|4|2026-09-16|2026-09-19|2|1|0
Huelva|El Castañero Only Adults|https://www.booking.com/hotel/es/el-castanero-only-adults.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|10|3|Apartamento/Casa/Estudio|3|2026-09-16|2026-09-19|2|1|0
Huelva|Caracola Playa|https://www.booking.com/hotel/es/caracola-playa.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|9,5|30|Apartamento/Casa/Estudio|3|2026-09-16|2026-09-19|2|1|0
Huelva|Casa de las Letrinas Alta, 2 Habt 5 más 1 Pers max chimenea con horno|https://www.booking.com/hotel/es/casa-de-las-letrinas-alta.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|8,4|6|Apartamento/Casa/Estudio|3|2026-09-16|2026-09-19|2|1|0
Huelva|San Justo 3|https://www.booking.com/hotel/es/san-justo-3.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|8,4|51|Apartamento/Casa/Estudio|3|2026-09-16|2026-09-19|2|1|0
Huelva|Casa con encanto el Castaño- Casa del Agua|https://www.booking.com/hotel/es/casa-con-encanto-el-castano.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|9,0|19|Apartamento/Casa/Estudio|4|2026-09-16|2026-09-19|2|1|0
Huelva|Centro Isla Cristina|https://www.booking.com/hotel/es/centro-isla-cristina.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|6,0|60|Apartamento/Casa/Estudio|3|2026-09-16|2026-09-19|2|1|0
Huelva|Ribera Golf Home|https://www.booking.com/hotel/es/ribera-golf-home.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|NA|NA|NA|NA|2026-09-16|2026-09-19|2|1|0
Huelva|JARDINES DE ISLA CANELA By SIT ISLA CANELA -REF 131-|https://www.booking.com/hotel/es/vistas-marismas-apartamento-de-dos-dormitorios.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|5,0|2|NA|NA|2026-09-16|2026-09-19|2|1|0
Huelva|Titan, edificio Hipercor, con Parking|https://www.booking.com/hotel/es/titan.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|9,5|152|Apartamento/Casa/Estudio|4|2026-09-16|2026-09-19|2|1|0
Huelva|Molino Rio Alajar|https://www.booking.com/hotel/es/molino-rio-alajar.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|9,6|43|Apartamento/Casa/Estudio|4|2026-09-16|2026-09-19|2|1|0
Huelva|"Tienda acogedora con piscina ""Amantes de la naturaleza"" 1"|https://www.booking.com/hotel/es/tienda-glamping-1.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|9,1|11|NA|NA|2026-09-16|2026-09-19|2|1|0
Huelva|La Casa del Pocito|https://www.booking.com/hotel/es/la-casa-del-pocito.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|6,9|46|Apartamento/Casa/Estudio|3|2026-09-16|2026-09-19|2|1|0
Huelva|Romeral 1|https://www.booking.com/hotel/es/romeral-1.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|8,8|9|Apartamento/Casa/Estudio|4|2026-09-16|2026-09-19|2|1|0
Huelva|Atico mar|https://www.booking.com/hotel/es/emi-punta-umbria.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|8,3|19|Apartamento/Casa/Estudio|3|2026-09-16|2026-09-19|2|1|0
Huelva|Casa rural Cañaveral de León|https://www.booking.com/hotel/es/casa-canaveral-de-leon-canaveral-de-leon.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|8,3|33|Apartamento/Casa/Estudio|3|2026-09-16|2026-09-19|2|1|0
Huelva|Islantilla golf playa|https://www.booking.com/hotel/es/islantilla-golf-playa.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|8,8|15|Apartamento/Casa/Estudio|4|2026-09-16|2026-09-19|2|1|0
Huelva|LA CASA DE ELIAS|https://www.booking.com/hotel/es/la-casa-de-elias.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|9,0|46|Apartamento/Casa/Estudio|4|2026-09-16|2026-09-19|2|1|0
Huelva|P.B. Apartamento|https://www.booking.com/hotel/es/calle-juan-ramon-jimenez-no4-2od.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|7,7|82|Apartamento/Casa/Estudio|4|2026-09-16|2026-09-19|2|1|0
Huelva|JARDINES DE ISLA CANELA By SIT ISLA CANELA -REF 160-|https://www.booking.com/hotel/es/atico-premium-vistas-frontales-al-mar.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|6,3|12|NA|NA|2026-09-16|2026-09-19|2|1|0
Huelva|Los Camaleones EXTRA TERRACE, EXCELLENT & SOLMARES|https://www.booking.com/hotel/es/los-camaleones-extra-terrace-excellent-amp-solmares.es.html?checkin=2026-09-16&checkout=2026-09-19&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0|NA|NA|Apartamento/Casa/Estudio|4|2026-09-16|2026-09-19|2|1|0
